,features,importance_vals
1345,hsa.mir.6843,0.007143006088717811
813,hsa.mir.3192,0.007093533006845973
887,hsa.mir.3691,0.007088479161757278
191,R.HSA.167200,0.007079041323959245
1240,hsa.mir.6715a,0.007071637050830759
863,hsa.mir.3620,0.0070711349331486414
150,R.HSA.3214841,0.007059702129809011
165,R.HSA.5578749,0.007056197507408797
859,hsa.mir.3616,0.007056025512138148
814,hsa.mir.3193,0.007041487949900329
78,R.HSA.2559586,0.007035781550221145
402,R.HSA.3214842,0.007035101895453409
318,R.HSA.877300,0.007022190229909029
358,R.HSA.1963642,0.007011306558270008
1164,hsa.mir.550a.3,0.007010877819420784
890,hsa.mir.372,0.007004727436724352
459,R.HSA.1296072,0.006989577979256864
293,R.HSA.174178,0.006977326688247559
437,R.HSA.5205685,0.006975339845466806
92,R.HSA.375276,0.0069251884202822115
1414,hsa.mir.7846,0.006917884736685665
390,R.HSA.170822,0.0068729621495003815
646,hsa.mir.1292,0.006856925011634303
1439,hsa.mir.943,0.0068504776826512175
1044,hsa.mir.4745,0.0068436448058128005
805,hsa.mir.3178,0.00683969627475335
1204,hsa.mir.625,0.006836223383988909
1120,hsa.mir.514b,0.006833349316730164
353,R.HSA.4641258,0.006832292768813204
830,hsa.mir.320d.1,0.006825870611646678
115,R.HSA.202040,0.006822029057293549
831,hsa.mir.320d.2,0.006745819471479991
1072,hsa.mir.4804,0.006734235742478631
542,R.HSA.418217,0.006723810919684183
658,hsa.mir.133b,0.006707477762611234
651,hsa.mir.1304,0.006698006347069168
279,R.HSA.163359,0.006667530980048468
1163,hsa.mir.550a.2,0.006624174481694354
1363,hsa.mir.6870,0.006594302193261683
618,hsa.mir.1248,0.0065765698548057114
1138,hsa.mir.520b,0.00657494353959919
245,R.HSA.201451,0.00655253025222919
230,R.HSA.400253,0.006551000956533244
946,hsa.mir.4442,0.006510177655000007
82,R.HSA.3928665,0.006475379147232161
173,R.HSA.73762,0.0064705462567417275
287,R.HSA.70171,0.006447918281701277
1364,hsa.mir.6871,0.006429033273016103
292,R.HSA.174154,0.006416059883031266
749,hsa.mir.23c,0.006395578726514941
1298,hsa.mir.6784,0.006391146885289345
635,hsa.mir.1271,0.006376198900270537
606,hsa.mir.1226,0.006365619930729736
602,hsa.mir.1181,0.006351316700456664
1337,hsa.mir.6832,0.006313873252656777
1198,hsa.mir.6125,0.006309827905906787
782,hsa.mir.3130.2,0.006251370039244648
1398,hsa.mir.7157,0.006235429933294654
422,R.HSA.70614,0.006202305560000241
715,hsa.mir.196b,0.006200458319435711
135,R.HSA.975634,0.00618007037875941
288,R.HSA.70263,0.006158347092568874
86,R.HSA.6782210,0.006153090696607251
538,R.HSA.389948,0.006141015586508729
1209,hsa.mir.639,0.006135119855753146
486,R.HSA.110320,0.006131812189560151
1335,hsa.mir.6827,0.006123302800260717
460,R.HSA.1296041,0.006112440095748752
827,hsa.mir.320b.2,0.006092770313916845
1158,hsa.mir.548s,0.0060899984293155286
540,R.HSA.428930,0.006033772376249544
185,R.HSA.167152,0.00602916994059342
1359,hsa.mir.6862.1,0.0060119003978979894
1354,hsa.mir.6854,0.006003567232983187
649,hsa.mir.1295a,0.006003194172080839
361,R.HSA.72649,0.00600172961516364
184,R.HSA.113418,0.005998282401342294
556,R.HSA.69300,0.005987858356456854
721,hsa.mir.203a,0.005983347054425394
255,R.HSA.5357905,0.005964715570517001
1405,hsa.mir.765,0.005956697255423932
960,hsa.mir.4478,0.005942944271955639
345,R.HSA.5389840,0.0059411059433477935
547,R.HSA.5683826,0.0059364842693321405
458,R.HSA.432142,0.005933976599480957
4,R.HSA.1442490,0.005914751513701049
1279,hsa.mir.6761,0.005910675974737387
138,R.HSA.2028269,0.0059096580951518264
899,hsa.mir.378d.2,0.005894676589086885
89,R.HSA.216083,0.005872632857935969
977,hsa.mir.4522,0.0058685961635274
1386,hsa.mir.7.1,0.0058601654297672215
407,R.HSA.977225,0.0058584013224754015
925,hsa.mir.411,0.005836048768233013
973,hsa.mir.4519,0.005833814900556717
784,hsa.mir.3136,0.005798715155106038
166,R.HSA.6784531,0.005786068733723369
1022,hsa.mir.4710,0.005763298794045113
857,hsa.mir.3614,0.005751595765468664
571,R.HSA.373752,0.005748693012061494
1128,hsa.mir.518b,0.005743297334784074
1056,hsa.mir.4768,0.005740610694047064
774,hsa.mir.31,0.005739519758208189
669,hsa.mir.143,0.005713075488902177
295,R.HSA.176407,0.005700432078447193
1231,hsa.mir.658,0.00569914044579491
978,hsa.mir.4523,0.00568955359456595
52,R.HSA.380108,0.0056796072489487415
1000,hsa.mir.4658,0.005649174624704756
772,hsa.mir.30c.2,0.005648523768759333
239,R.HSA.111465,0.005609312738815788
1254,hsa.mir.6733,0.0055995508993510155
947,hsa.mir.4443,0.005590138063707855
585,hsa.let.7c,0.005588310790917603
1261,hsa.mir.6741,0.005581242257831036
785,hsa.mir.3137,0.005579082098556683
38,R.HSA.5693616,0.005567318509129109
713,hsa.mir.196a.1,0.005565194207883905
840,hsa.mir.337,0.005541783631924773
489,R.HSA.5656121,0.00551181481932872
1402,hsa.mir.760,0.005501176558318548
610,hsa.mir.1234,0.0054965250834357
289,R.HSA.141430,0.0054952113793115135
336,R.HSA.2022090,0.005490046267659636
111,R.HSA.5621575,0.005475135365340975
400,R.HSA.201722,0.005469993947735929
1142,hsa.mir.525,0.005451831349237182
5,R.HSA.2565942,0.005447135744179832
1416,hsa.mir.7854,0.005443961675773608
209,R.HSA.77075,0.005437565871397964
575,R.HSA.1251985,0.005409764841588185
263,R.HSA.1660514,0.005407152190548459
599,hsa.mir.10a,0.005404327298456337
1085,hsa.mir.495,0.005377872535318602
1271,hsa.mir.6751,0.005366574250256235
1245,hsa.mir.6721,0.005363572194328299
1403,hsa.mir.7641.1,0.005340785900625633
826,hsa.mir.320b.1,0.005320741227769758
210,R.HSA.162588,0.005309463959856657
1148,hsa.mir.545,0.0052869307598393785
286,R.HSA.193807,0.005280316734460939
868,hsa.mir.3651,0.005278740867652232
1214,hsa.mir.6501,0.00527481521372465
1092,hsa.mir.5003,0.0052663675646181215
19,R.HSA.382556,0.0052643895609071475
1368,hsa.mir.6875,0.005259895449562464
248,R.HSA.2022854,0.005246757884378894
1162,hsa.mir.550a.1,0.005238254704308929
555,R.HSA.69298,0.005223976670386037
1376,hsa.mir.6884,0.005186751737055601
623,hsa.mir.1254.2,0.005179396586754592
55,R.HSA.5617472,0.005165470470583387
622,hsa.mir.1254.1,0.005158285566553786
12,R.HSA.5620912,0.005143393423932139
17,R.HSA.422356,0.005122872264473699
771,hsa.mir.30c.1,0.005119253434568236
522,R.HSA.190861,0.005112109315232374
900,hsa.mir.378f,0.005111235958174802
50,R.HSA.5693579,0.005108775698172394
6,R.HSA.380259,0.005092421394319899
1125,hsa.mir.517c,0.005080051880795509
971,hsa.mir.4512,0.00506724534148816
1021,hsa.mir.4709,0.005062387427024077
480,R.HSA.5625740,0.00505526474209546
1316,hsa.mir.6806,0.005039089192532629
343,R.HSA.982772,0.005036442573182285
1399,hsa.mir.718,0.005032902061357163
1046,hsa.mir.4747,0.0050304746301844715
1315,hsa.mir.6805,0.005027318057254888
372,R.HSA.5654688,0.005023023902758723
1195,hsa.mir.6087,0.005011741125053959
1339,hsa.mir.6834,0.005006586837553186
961,hsa.mir.4479,0.005001909582060762
521,R.HSA.190840,0.004995198247779626
1136,hsa.mir.519d,0.004963461993029341
609,hsa.mir.1229,0.0049349281533795876
90,R.HSA.2173791,0.0049315705667322615
47,R.HSA.5685942,0.004920335481874645
1180,hsa.mir.572,0.004901291451917586
240,R.HSA.400206,0.004894916649791412
856,hsa.mir.3613,0.004880897206203372
253,R.HSA.2032785,0.0048737653646094255
717,hsa.mir.199a.2,0.004864750257811465
1412,hsa.mir.7844,0.004842054630862549
880,hsa.mir.3679,0.004839309820963536
928,hsa.mir.424,0.004834596371510997
1097,hsa.mir.5010,0.004829064827936236
323,R.HSA.69656,0.004820581015446805
1281,hsa.mir.6764,0.004818474197090836
902,hsa.mir.379,0.004791488998416753
354,R.HSA.5620924,0.004789932290332217
1396,hsa.mir.7155,0.004779655954989721
1441,hsa.mir.95,0.004771128237480298
1019,hsa.mir.4706,0.004769055324723013
1251,hsa.mir.6730,0.004768983672217928
1023,hsa.mir.4713,0.004765622142222128
59,R.HSA.611105,0.004760842888208572
143,R.HSA.499943,0.004754491681378568
1333,hsa.mir.6825,0.004750976768991677
847,hsa.mir.34a,0.004744121711846674
1421,hsa.mir.873,0.0047415964062383865
654,hsa.mir.132,0.004733880980309095
352,R.HSA.3000171,0.004727352851696196
1114,hsa.mir.513a.2,0.004688963594380766
1406,hsa.mir.767,0.0046882677298708585
777,hsa.mir.3124,0.004678684354003053
536,R.HSA.75105,0.004673158042714931
109,R.HSA.399956,0.004666766269510844
77,R.HSA.2559584,0.0046629043274151625
1265,hsa.mir.6746,0.004662200568855041
1322,hsa.mir.6813,0.0046518565202859465
1095,hsa.mir.5008,0.004639974246929341
697,hsa.mir.188,0.004639750560090761
62,R.HSA.182971,0.004613686468219385
682,hsa.mir.154,0.0046082550015853485
315,R.HSA.5576894,0.004595604880014434
699,hsa.mir.18b,0.00459502144291946
694,hsa.mir.185,0.004589352414986933
881,hsa.mir.3680.1,0.004584589696896728
159,R.HSA.5696394,0.004582755919873307
867,hsa.mir.3650,0.0045816031977301466
1369,hsa.mir.6877,0.004576890739828627
106,R.HSA.3928662,0.004576767291437136
1303,hsa.mir.6791,0.0045622503591584975
1409,hsa.mir.7703,0.004560782278858823
934,hsa.mir.4326,0.004549512523553858
1139,hsa.mir.520d,0.004543997548753395
955,hsa.mir.4461,0.004540874772483221
945,hsa.mir.4435.2,0.004518953677034005
100,R.HSA.2424491,0.0045156830467749385
177,R.HSA.73863,0.0044981930485118934
851,hsa.mir.3607,0.004483686077874154
666,hsa.mir.139,0.004478724685130828
838,hsa.mir.331,0.004464473092557455
595,hsa.mir.105.2,0.004461340131911129
1184,hsa.mir.579,0.004428915288517601
567,R.HSA.416700,0.00441757297841832
578,R.HSA.5358749,0.004416117868386209
321,R.HSA.5694530,0.004412165686953812
152,R.HSA.181430,0.004407442508891108
172,R.HSA.427413,0.004394559850989026
905,hsa.mir.3909,0.004387476417414291
1034,hsa.mir.4733,0.0043750990732951325
378,R.HSA.5655253,0.004374002525401011
409,R.HSA.171306,0.004371700726983363
1127,hsa.mir.518a.1,0.004367955752531998
1327,hsa.mir.6818,0.0043678332818672064
281,R.HSA.164378,0.004366790171261527
367,R.HSA.109704,0.004364323777008394
205,R.HSA.73779,0.00434511634230148
1437,hsa.mir.937,0.004343212168350874
1031,hsa.mir.4726,0.0043428331811446695
1112,hsa.mir.511,0.00433599317293556
754,hsa.mir.26b,0.004332800459087594
1257,hsa.mir.6736,0.004324231026585039
1131,hsa.mir.518f,0.004324033039156347
140,R.HSA.6799198,0.0043162646781274815
465,R.HSA.211733,0.004311118718105717
1430,hsa.mir.92a.1,0.0043010863685049115
546,R.HSA.210993,0.004292965183831257
821,hsa.mir.3199.2,0.004277657157435897
958,hsa.mir.4473,0.004259876072778752
1349,hsa.mir.6849,0.004255632375279674
690,hsa.mir.181b.2,0.004252369485839153
39,R.HSA.6783310,0.004250916341261473
1385,hsa.mir.6895,0.004250728334800442
108,R.HSA.399954,0.0042451300838001775
1068,hsa.mir.4791,0.0042393185338005426
531,R.HSA.432720,0.004221106609620619
727,hsa.mir.20a,0.004219000506054726
224,R.HSA.195253,0.004213750708877342
757,hsa.mir.296,0.0042043309878681615
843,hsa.mir.33b,0.004189082616439918
282,R.HSA.432040,0.004179033223808801
83,R.HSA.6781823,0.004169332176388707
1060,hsa.mir.4776.1,0.004161758920236025
1196,hsa.mir.611,0.004156062399197254
912,hsa.mir.3926.1,0.004151574830757454
1269,hsa.mir.675,0.0041497833078392434
499,R.HSA.72764,0.004146803530375536
829,hsa.mir.320c.2,0.004146368269139202
306,R.HSA.2559585,0.004144037291262066
780,hsa.mir.3129,0.0041438671739160785
478,R.HSA.180024,0.004132201831671409
1140,hsa.mir.520g,0.004129446065053344
197,R.HSA.167290,0.0041292493982473385
944,hsa.mir.4435.1,0.004119975343346596
586,hsa.let.7e,0.004118219992110425
46,R.HSA.1268020,0.00411450524457905
491,R.HSA.5696397,0.004078384021995589
283,R.HSA.389661,0.0040703217069676615
509,R.HSA.352230,0.004058969946927391
871,hsa.mir.3654,0.004029465615749359
594,hsa.mir.105.1,0.004028687533700576
798,hsa.mir.3161,0.004024654727545567
74,R.HSA.212300,0.004011659458919894
311,R.HSA.2129379,0.00400375622075444
584,hsa.let.7b,0.0039920970777711775
1223,hsa.mir.6511b.2,0.003991937667487946
1374,hsa.mir.6882,0.003990443452785257
53,R.HSA.2172127,0.003963143916698755
845,hsa.mir.342,0.00396137149506103
469,R.HSA.4608870,0.003960544210895023
747,hsa.mir.23a,0.003959527796032489
104,R.HSA.389357,0.003955822705884202
355,R.HSA.1566948,0.003946147298265714
200,R.HSA.674695,0.003936137756682001
18,R.HSA.194223,0.003934602666267892
535,R.HSA.446193,0.003932459585557808
61,R.HSA.1433559,0.003931713373458478
379,R.HSA.5654228,0.003910609177837614
360,R.HSA.156827,0.0039054616042994896
447,R.HSA.180910,0.00389998169397586
886,hsa.mir.3690.1,0.0038941207334573847
25,R.HSA.1222556,0.0038879034760566354
885,hsa.mir.369,0.003877241674781544
1330,hsa.mir.6821,0.0038767095464572777
1024,hsa.mir.4714,0.003873741561401403
142,R.HSA.179409,0.0038708177843363957
271,R.HSA.201681,0.0038649699046800377
126,R.HSA.5674135,0.0038634998922680098
305,R.HSA.2559580,0.0038613097602501513
297,R.HSA.176409,0.003858631340262946
451,R.HSA.75876,0.0038383497862378136
1371,hsa.mir.6879,0.0038220779101538938
56,R.HSA.198933,0.003806906829267973
1255,hsa.mir.6734,0.0037943099233052635
156,R.HSA.1445148,0.0037903167251351986
569,R.HSA.5099900,0.0037889563076896593
1341,hsa.mir.6836,0.0037879400780911963
385,R.HSA.5654720,0.0037864441717511
667,hsa.mir.140,0.003784405977348797
598,hsa.mir.107,0.0037795532942800493
350,R.HSA.114508,0.0037784959852433533
1,R.HSA.418594,0.0037671961917658337
576,R.HSA.5339716,0.0037652821149458757
1288,hsa.mir.6773,0.003756527007577688
964,hsa.mir.4492,0.003755545410931518
577,R.HSA.5358747,0.003749936020176392
596,hsa.mir.106a,0.0037455212485656376
533,R.HSA.420092,0.003744012007209676
1431,hsa.mir.92a.2,0.0037368517729919402
765,hsa.mir.301b,0.003733996200753609
213,R.HSA.2132295,0.003719793886957632
1061,hsa.mir.4776.2,0.003716682659032813
927,hsa.mir.421,0.0037144282799272334
573,R.HSA.196299,0.003713642124657781
342,R.HSA.2162123,0.0036998918646713717
300,R.HSA.2559582,0.003692123042710591
1087,hsa.mir.497,0.0036913494013424497
54,R.HSA.429947,0.0036857890179089734
537,R.HSA.202427,0.0036808324045341577
155,R.HSA.264642,0.003655670809221192
1353,hsa.mir.6853,0.0036492349713807925
1266,hsa.mir.6747,0.00364213876076974
1094,hsa.mir.5006,0.003640013100230135
157,R.HSA.432722,0.0036379648360707504
1259,hsa.mir.6738,0.0036367195245838955
689,hsa.mir.181b.1,0.003618624772425392
1387,hsa.mir.7.2,0.003615652870503254
330,R.HSA.3560783,0.0035913635550241453
716,hsa.mir.199a.1,0.00357195163200231
913,hsa.mir.3926.2,0.0035699548237607816
962,hsa.mir.4488,0.003565588771998591
1227,hsa.mir.6516,0.0035647572813468286
761,hsa.mir.29b.1,0.0035636561633145903
825,hsa.mir.320a,0.0035601179020522977
1338,hsa.mir.6833,0.003555837525636889
229,R.HSA.2894862,0.003555090982990805
768,hsa.mir.3074,0.003509683070333267
1109,hsa.mir.5092,0.003504716719617136
1091,hsa.mir.5002,0.003504163994839473
1110,hsa.mir.510,0.0035025188322470057
723,hsa.mir.204,0.0034889281723371824
7,R.HSA.380270,0.003484993892034254
544,R.HSA.373076,0.0034841761015559315
416,R.HSA.1660499,0.0034558425996874574
523,R.HSA.380320,0.0034522900680894965
1268,hsa.mir.6749,0.003445339776990295
653,hsa.mir.130b,0.0034419712043381877
1150,hsa.mir.548aw,0.0034398913499899208
35,R.HSA.176187,0.0034345020738692257
950,hsa.mir.4446,0.0034317533022840507
969,hsa.mir.4502,0.003420007061213255
1102,hsa.mir.508,0.0034188470240769674
1323,hsa.mir.6814,0.0034163621496918497
1262,hsa.mir.6743,0.0034097950703289824
472,R.HSA.68827,0.0034081069907551864
450,R.HSA.4615885,0.003394942490267567
835,hsa.mir.326,0.0033934329816838727
1411,hsa.mir.7706,0.003387778525575413
763,hsa.mir.29c,0.003382321571243665
386,R.HSA.5655302,0.0033763261226704344
803,hsa.mir.3176,0.003374333973060857
1145,hsa.mir.539,0.0033615762092813386
915,hsa.mir.3934,0.0033611166957416574
820,hsa.mir.3199.1,0.0033606549618707504
141,R.HSA.1169091,0.0033576972923401627
365,R.HSA.72706,0.0033418256494041998
399,R.HSA.1266695,0.0033404097039601765
766,hsa.mir.3064,0.003339954469847726
73,R.HSA.450604,0.003339133959434548
1440,hsa.mir.944,0.0033294176612980665
909,hsa.mir.3917,0.003329365304143721
328,R.HSA.1971475,0.003317537218608777
1350,hsa.mir.6850,0.0032707435509746574
309,R.HSA.1368108,0.003268643229275767
408,R.HSA.1221632,0.003268124618116417
36,R.HSA.5685938,0.003258157671807567
72,R.HSA.450513,0.003257829504727852
432,R.HSA.166663,0.003245702153974435
953,hsa.mir.4453,0.003240302245831117
893,hsa.mir.376a.1,0.003230388308875263
1008,hsa.mir.4674,0.003226127068628557
242,R.HSA.2173788,0.003223216978494747
815,hsa.mir.3194,0.003203898454012233
482,R.HSA.5627123,0.0032001554168891743
539,R.HSA.391160,0.0031845955241442425
604,hsa.mir.1224,0.0031696162660227855
736,hsa.mir.214,0.0031597544537748947
641,hsa.mir.1287,0.0031565777715150036
304,R.HSA.1912408,0.003153357331902953
597,hsa.mir.106b,0.0031524436494328257
734,hsa.mir.2116,0.003145190697396174
93,R.HSA.416476,0.0031446834297094027
70,R.HSA.380994,0.0031439591481466776
434,R.HSA.2151201,0.003140328651691107
993,hsa.mir.4647,0.003138436476147035
659,hsa.mir.1343,0.003131687172844977
394,R.HSA.379726,0.003125009207142284
1232,hsa.mir.659,0.003121287177345948
1070,hsa.mir.4797,0.0031196842813369587
1343,hsa.mir.6840,0.003117648908519186
1117,hsa.mir.514a.1,0.0031082452156988437
1233,hsa.mir.660,0.003106805345742032
1282,hsa.mir.6765,0.003106519282446243
1325,hsa.mir.6816,0.0031041488659684546
557,R.HSA.71403,0.003100291917762661
790,hsa.mir.3150a,0.0030991360637926844
1260,hsa.mir.6740,0.003099083208362572
696,hsa.mir.187,0.003099064302223269
519,R.HSA.390522,0.0030886750626086725
1050,hsa.mir.4754,0.003080313322316215
225,R.HSA.202424,0.0030793280874240737
1099,hsa.mir.503,0.003070026656714617
1344,hsa.mir.6842,0.003055647165401751
500,R.HSA.198753,0.0030520563108439092
1017,hsa.mir.4700,0.0030493698647478594
322,R.HSA.69273,0.00304865537200385
204,R.HSA.73776,0.003042019178101327
364,R.HSA.72702,0.0030272206729205207
296,R.HSA.176408,0.003019751205429202
698,hsa.mir.18a,0.0030142414389956683
1096,hsa.mir.500b,0.0030134428435212614
684,hsa.mir.15a,0.0030090079139336013
144,R.HSA.3108214,0.0030085669389154648
313,R.HSA.418990,0.003008003782451851
677,hsa.mir.151a,0.0030052481228631223
105,R.HSA.389513,0.003004643548997592
446,R.HSA.168276,0.0030039650295111643
235,R.HSA.69231,0.0029977509679156356
1366,hsa.mir.6873,0.0029960229572316165
