,features,importance_vals
378,R-HSA-9664422,0.01423962882370688
249,R-HSA-8848021,0.014101887982360495
287,R-HSA-9704331,0.013728280260693282
697,R-HSA-9013106,0.013247959818181698
670,R-HSA-1483166,0.013112430554538151
912,R-HSA-8852276,0.012781233201676514
171,R-HSA-186712,0.011983080443460494
265,R-HSA-3108214,0.011671219636918978
419,R-HSA-400253,0.01164273038317333
807,R-HSA-167242,0.011538112933631056
283,R-HSA-9675136,0.01149983603216242
931,R-HSA-190861,0.011194313313371822
663,R-HSA-445989,0.011127630560658873
105,R-HSA-180786,0.010945219020941295
603,R-HSA-9674555,0.010650865283678286
675,R-HSA-447115,0.010329157805535942
882,R-HSA-1793185,0.01016218479082454
225,R-HSA-1592230,0.010128521617734804
774,R-HSA-437239,0.010086508994572797
945,R-HSA-4641257,0.010054190312512219
555,R-HSA-2514859,0.009902537694433704
312,R-HSA-5675221,0.009178921394050122
241,R-HSA-210991,0.009027412467985415
587,R-HSA-9612973,0.008494246172485873
894,R-HSA-1592389,0.008329229422379285
734,R-HSA-2022928,0.007945706147438614
542,R-HSA-75893,0.007757083695632047
584,R-HSA-112043,0.007503901854979631
685,R-HSA-9734009,0.007384707010351122
857,R-HSA-3000171,0.006833856977173127
877,R-HSA-8963899,0.00671528329141438
240,R-HSA-202733,0.00649874120761524
6,R-HSA-9033241,0.006276413924060762
449,R-HSA-72187,0.005777456346149848
701,R-HSA-622312,0.005755208703048993
727,R-HSA-8986944,0.005405536127072992
549,R-HSA-1296041,0.0054054849687963724
757,R-HSA-3301854,0.005262494220951339
22,R-HSA-202403,0.00512438539226423
142,R-HSA-8854214,0.0044675599424954275
301,R-HSA-2173789,0.004365419997920981
189,R-HSA-3781860,0.004267923638690263
426,R-HSA-9705671,0.004263814309088048
152,R-HSA-948021,0.004231153345026542
10,R-HSA-1989781,0.0041515989053004885
102,R-HSA-171319,0.0037970823238720184
876,R-HSA-8950505,0.0037627915368648244
811,R-HSA-1839126,0.003597148997359909
346,R-HSA-4791275,0.0034422288375208156
228,R-HSA-8949613,0.003219204831548268
918,R-HSA-70268,0.0031528993796382564
48,R-HSA-74751,0.0031453350844560645
682,R-HSA-6796648,0.003144525848183548
1,R-HSA-877300,0.002886471277452074
633,R-HSA-1227990,0.0027428379250341093
404,R-HSA-5696399,0.0026996276107820447
880,R-HSA-211981,0.00263086433889157
34,R-HSA-438064,0.002554298272152664
137,R-HSA-3906995,0.0024401409067286296
191,R-HSA-446219,0.0024041832296643408
906,R-HSA-1650814,0.002332136964760139
841,R-HSA-3560782,0.0020453051603544735
342,R-HSA-1251985,0.0018540243187453599
272,R-HSA-5693554,0.001667589301841872
26,R-HSA-2428924,0.0016648532703948148
494,R-HSA-373760,0.0015991236249828945
347,R-HSA-9659379,0.0015984359275898897
169,R-HSA-114452,0.001570846744143637
25,R-HSA-2404192,0.0014342445394329674
263,R-HSA-5633008,0.0013998788447497645
901,R-HSA-69610,0.0013989977127130259
937,R-HSA-8955332,0.001395535861956887
597,R-HSA-9013424,0.0013423649236210622
737,R-HSA-6799198,0.0012337632982780634
145,R-HSA-199977,0.0012238346567028202
864,R-HSA-5362517,0.001201983217979432
237,R-HSA-381070,0.0010739666336530718
292,R-HSA-3899300,0.0010476034147359314
473,R-HSA-68962,0.0010230589148068248
450,R-HSA-72202,0.0009628245288695325
155,R-HSA-425407,0.0009572362059407169
533,R-HSA-166016,0.0007641889916158107
927,R-HSA-4608870,0.0007247570183244534
117,R-HSA-1474244,0.0005778575304429978
394,R-HSA-9013409,0.0005766695692727807
792,R-HSA-9663891,0.0005758757537114434
422,R-HSA-8864260,0.0005456437430984806
557,R-HSA-373080,0.000455717544300569
453,R-HSA-6794361,0.00043185395661566873
359,R-HSA-446728,0.00043131584257935176
553,R-HSA-2187338,0.0004098526507368661
420,R-HSA-5617472,0.00035211056034313516
138,R-HSA-5083635,0.00035016801484744065
11,R-HSA-400206,0.00032031538408773487
42,R-HSA-5625740,0.0003103604138595983
858,R-HSA-9013418,0.00030950040800235
149,R-HSA-6811442,0.00027018650580430404
809,R-HSA-167287,0.0002543243949912721
574,R-HSA-9717207,0.0002078365583111008
813,R-HSA-6803529,0.00019177298992872238
686,R-HSA-71406,0.000155438648253039
718,R-HSA-73776,0.00014740089031874958
232,R-HSA-917977,0.00014113209566858132
57,R-HSA-9679506,0.00011360318785591517
531,R-HSA-9035034,0.00011180324072483927
930,R-HSA-190828,0.00010696256947312577
625,R-HSA-5693606,9.390263177920132e-05
853,R-HSA-70895,8.202150474062364e-05
860,R-HSA-432720,7.924879489110026e-05
186,R-HSA-9614085,7.145554964949951e-05
940,R-HSA-1296072,6.649041014497925e-05
651,R-HSA-6802952,6.643289144903974e-05
230,R-HSA-77387,6.46338299634408e-05
8,R-HSA-156580,3.556146202072341e-05
23,R-HSA-202424,3.527343069208655e-05
183,R-HSA-8876198,2.118351563694887e-05
660,R-HSA-168181,1.8155609944869865e-05
72,R-HSA-196854,1.704023373349628e-05
120,R-HSA-1980143,1.4050058516659193e-05
112,R-HSA-73928,1.3955665539526762e-05
855,R-HSA-445355,1.2603903733179323e-05
922,R-HSA-1445148,1.1901250036316924e-05
13,R-HSA-109704,1.0078487939324532e-05
71,R-HSA-196849,8.281618938781321e-06
467,R-HSA-6782135,7.227007308046041e-06
207,R-HSA-9679191,7.211279953480698e-06
743,R-HSA-159231,5.336732507430497e-06
447,R-HSA-72165,5.092129267723067e-06
37,R-HSA-442755,4.297016036431955e-06
250,R-HSA-9006927,4.253484951686204e-06
360,R-HSA-2173782,4.141586355217442e-06
654,R-HSA-9664565,4.1052280522535515e-06
731,R-HSA-1660662,3.750837616394165e-06
86,R-HSA-381676,3.082678885775181e-06
946,R-HSA-8854050,2.9532822736655364e-06
434,R-HSA-449147,2.4170424277158984e-06
257,R-HSA-8866654,1.8902868806236483e-06
101,R-HSA-171306,1.788873623524978e-06
431,R-HSA-166520,1.7578039251020527e-06
592,R-HSA-375165,1.6581975410190353e-06
338,R-HSA-6811438,1.6030761753427214e-06
259,R-HSA-193648,1.3154614811217157e-06
400,R-HSA-69580,1.292513354584912e-06
547,R-HSA-4086398,1.046111227651636e-06
779,R-HSA-5362768,8.860628420848116e-07
629,R-HSA-380287,7.78535807040015e-07
552,R-HSA-202040,6.998838552263464e-07
70,R-HSA-1614635,6.202478688521751e-07
854,R-HSA-390522,5.726100221181695e-07
586,R-HSA-1632852,4.647935887192034e-07
107,R-HSA-2559586,4.604668921359689e-07
227,R-HSA-2151201,3.100549321288781e-07
178,R-HSA-69202,3.055679619912155e-07
812,R-HSA-5601884,2.5358973289257846e-07
869,R-HSA-140877,2.415015256129749e-07
936,R-HSA-1855204,2.407910492507881e-07
627,R-HSA-380270,2.3069986649915107e-07
690,R-HSA-9725370,1.8614533473737537e-07
915,R-HSA-5579029,1.7416118399893321e-07
698,R-HSA-3232142,1.7182249946845475e-07
645,R-HSA-5654741,1.3719424337033105e-07
143,R-HSA-8856828,1.3111770650553466e-07
444,R-HSA-191859,1.3019843645545314e-07
411,R-HSA-1834949,1.2128081562368108e-07
672,R-HSA-1483257,1.1993049156444613e-07
640,R-HSA-5654696,7.333855104818543e-08
759,R-HSA-4615885,6.934053681906249e-08
123,R-HSA-2644602,5.4762586510076484e-08
885,R-HSA-5610783,4.549307293322258e-08
892,R-HSA-421270,4.319061538929358e-08
641,R-HSA-5654708,3.92911782245986e-08
234,R-HSA-9639288,3.845382560818678e-08
571,R-HSA-9634597,3.801133466374562e-08
239,R-HSA-936837,3.792027563065403e-08
111,R-HSA-73927,3.4700543900534345e-08
161,R-HSA-6803157,3.4314141394986565e-08
828,R-HSA-2173795,3.4009367551046666e-08
897,R-HSA-5627123,3.3791376956582295e-08
208,R-HSA-427413,2.697328816303468e-08
329,R-HSA-6804115,2.4998184685598446e-08
617,R-HSA-73728,1.891661097541686e-08
133,R-HSA-9012852,1.6229132149270242e-08
106,R-HSA-2559583,1.537125225214986e-08
925,R-HSA-5654727,1.4368299195433033e-08
247,R-HSA-186763,1.3010956365078207e-08
17,R-HSA-112399,1.1068482010656578e-08
476,R-HSA-9645723,7.509322261789463e-09
327,R-HSA-983169,5.6512860922841575e-09
626,R-HSA-380259,4.527209383486941e-09
144,R-HSA-9007101,4.433881728715949e-09
821,R-HSA-9696273,4.336022418616192e-09
525,R-HSA-9010553,4.044820718085429e-09
942,R-HSA-211733,3.860323014373557e-09
276,R-HSA-5693607,3.4984104956004016e-09
576,R-HSA-977444,3.1527043839463254e-09
368,R-HSA-983695,2.6439534983602187e-09
139,R-HSA-5173105,2.464044523975417e-09
599,R-HSA-1226099,2.4389997321794255e-09
566,R-HSA-432040,2.4157359507226417e-09
373,R-HSA-2029482,2.375673488763663e-09
665,R-HSA-9020702,2.2037037616592924e-09
291,R-HSA-2559580,2.1936430449898126e-09
88,R-HSA-399721,2.163338765071021e-09
56,R-HSA-9678108,2.1279709733201814e-09
911,R-HSA-180585,2.0690396480838035e-09
724,R-HSA-165159,2.012903245586853e-09
475,R-HSA-113510,1.9537696843013874e-09
335,R-HSA-179419,1.6940084292260682e-09
808,R-HSA-167243,1.5538799105763168e-09
385,R-HSA-204005,1.5422899637962394e-09
421,R-HSA-5619507,1.5307959877475242e-09
317,R-HSA-6802955,1.2694960466186345e-09
824,R-HSA-416572,1.067473116220241e-09
496,R-HSA-9662361,8.674189633239849e-10
768,R-HSA-9031628,8.486733756724041e-10
543,R-HSA-937061,6.941689554076924e-10
514,R-HSA-2408557,6.431363178821536e-10
354,R-HSA-429914,5.9654016717689e-10
643,R-HSA-5654736,5.010125487571459e-10
504,R-HSA-73864,4.993008482991231e-10
851,R-HSA-8949215,4.4821764218563877e-10
114,R-HSA-9670095,4.0033720782872706e-10
461,R-HSA-110313,3.4798836441758685e-10
295,R-HSA-8878171,3.4329855073044964e-10
445,R-HSA-194441,3.385423585910985e-10
941,R-HSA-1236978,3.372738959298016e-10
271,R-HSA-5693538,3.318164214921593e-10
887,R-HSA-5676590,3.025431015435398e-10
535,R-HSA-168164,3.022932767993147e-10
332,R-HSA-176408,2.900675533101804e-10
282,R-HSA-9675135,2.7268978186612005e-10
396,R-HSA-8873719,2.6081337770045285e-10
926,R-HSA-5654732,2.399020715415645e-10
678,R-HSA-912694,2.331660727905929e-10
408,R-HSA-9706574,2.2013014938648822e-10
950,R-HSA-352230,2.1132885838839876e-10
607,R-HSA-3214858,1.629084586153573e-10
78,R-HSA-70326,1.5306296377061435e-10
810,R-HSA-167290,1.424250464440724e-10
746,R-HSA-168271,1.3680385415042618e-10
503,R-HSA-73854,1.2095333862954804e-10
538,R-HSA-5218859,1.1744629938720274e-10
920,R-HSA-70263,1.1466359097021123e-10
167,R-HSA-109581,7.925829488379666e-11
222,R-HSA-5578775,7.627283167901955e-11
252,R-HSA-72172,7.604095510378717e-11
879,R-HSA-211976,6.689818458091926e-11
428,R-HSA-9707616,5.89178874394955e-11
752,R-HSA-176033,5.590188204267904e-11
729,R-HSA-9024446,5.371547290300427e-11
747,R-HSA-168274,5.005904171219433e-11
179,R-HSA-69206,4.191898519002434e-11
318,R-HSA-6802957,3.900991812455339e-11
281,R-HSA-912446,3.015129923511495e-11
895,R-HSA-1236975,2.9938049725918015e-11
622,R-HSA-9609690,2.666115817592622e-11
666,R-HSA-975138,2.5423882237755185e-11
277,R-HSA-5693616,1.9312557534081898e-11
61,R-HSA-112310,1.9311887495784048e-11
170,R-HSA-1227986,1.8086237368875047e-11
150,R-HSA-8856688,1.7305323736572826e-11
74,R-HSA-71291,1.615695251200311e-11
358,R-HSA-2022090,1.2844845187487408e-11
580,R-HSA-111933,8.798074492251742e-12
795,R-HSA-6811436,8.373695004469552e-12
79,R-HSA-71387,7.184660776675379e-12
477,R-HSA-9710421,6.7280425128320204e-12
484,R-HSA-9675126,5.895950828255225e-12
160,R-HSA-73933,4.575659186126842e-12
24,R-HSA-2219528,3.781033412051022e-12
702,R-HSA-9660826,3.3084973476657803e-12
648,R-HSA-5658442,3.0837275635309853e-12
478,R-HSA-373752,3.003197492461849e-12
414,R-HSA-201722,2.932419791304506e-12
560,R-HSA-400508,2.9134101325824136e-12
620,R-HSA-8936459,1.7573139769527444e-12
886,R-HSA-5610785,1.6423810050944944e-12
100,R-HSA-157579,1.4902943608991957e-12
898,R-HSA-389957,1.292520344835864e-12
671,R-HSA-1483206,1.260282625736289e-12
753,R-HSA-177243,1.0189566471926922e-12
801,R-HSA-3769402,1.0087287924306346e-12
343,R-HSA-9018519,9.941951393545833e-13
837,R-HSA-9683701,8.968229440393699e-13
182,R-HSA-8863795,8.872066191724349e-13
18,R-HSA-114604,8.722349277765065e-13
596,R-HSA-9013420,7.104093246827758e-13
96,R-HSA-110331,6.873497593578442e-13
460,R-HSA-75153,5.775931712827406e-13
258,R-HSA-983705,4.63195899304874e-13
919,R-HSA-4641258,4.26634290773153e-13
492,R-HSA-2129379,3.866522361412419e-13
423,R-HSA-8878159,2.9508085489655236e-13
827,R-HSA-8876384,2.663360292773614e-13
372,R-HSA-2029480,2.1174507191834182e-13
290,R-HSA-9709603,1.8301598456094604e-13
804,R-HSA-9772572,1.7477208989473984e-13
483,R-HSA-2559585,1.7239109347254614e-13
474,R-HSA-69002,1.6293479228287996e-13
932,R-HSA-9748787,1.5962784913337025e-13
619,R-HSA-774815,1.5787043095117172e-13
308,R-HSA-453274,1.4099617398508025e-13
722,R-HSA-76042,1.226805417520138e-13
325,R-HSA-8951664,1.156714350361186e-13
310,R-HSA-5673000,1.1019710478797347e-13
692,R-HSA-9013408,1.0373910246421739e-13
506,R-HSA-390466,1.0295127212036419e-13
517,R-HSA-72662,9.821573425685414e-14
188,R-HSA-9755511,5.222246240620869e-14
366,R-HSA-6811558,4.6992224403801244e-14
59,R-HSA-9694516,4.657996230024317e-14
511,R-HSA-156902,3.775542309094684e-14
45,R-HSA-5674400,2.58601753658349e-14
213,R-HSA-5619115,2.4565752912405268e-14
397,R-HSA-349425,2.1258955395387768e-14
772,R-HSA-174824,2.09104926159806e-14
749,R-HSA-168325,1.9192989661016933e-14
611,R-HSA-5625886,1.857551377909892e-14
516,R-HSA-72649,1.7156939039123e-14
883,R-HSA-174113,1.7068842328818683e-14
649,R-HSA-5674135,1.499845140607549e-14
174,R-HSA-5357801,1.1153211470574863e-14
798,R-HSA-383280,1.0383006534512851e-14
479,R-HSA-3371497,8.802218612381128e-15
110,R-HSA-73894,8.0425415499351e-15
315,R-HSA-6802946,7.57602768914273e-15
262,R-HSA-73887,5.642603897147713e-15
82,R-HSA-2426168,5.068377815301525e-15
708,R-HSA-167158,4.971031289112256e-15
868,R-HSA-194068,2.4108706998491267e-15
31,R-HSA-388841,2.3964859215295243e-15
723,R-HSA-77075,2.261795927223748e-15
765,R-HSA-5602358,1.586375662628616e-15
696,R-HSA-9013026,8.231431720411227e-16
762,R-HSA-6784531,5.106159002888833e-16
205,R-HSA-9648025,4.614810126049267e-16
944,R-HSA-450408,4.458528975354698e-16
69,R-HSA-418555,4.18087402501767e-16
796,R-HSA-176187,4.01340040032121e-16
430,R-HSA-9759194,3.1165646903802856e-16
382,R-HSA-1630316,2.908638649409361e-16
784,R-HSA-5368286,2.3867847617977067e-16
830,R-HSA-9615017,2.276301343019723e-16
889,R-HSA-3000178,2.202868030107026e-16
470,R-HSA-69239,1.4934995271054358e-16
826,R-HSA-182971,1.4774254872555842e-16
491,R-HSA-1566948,1.211579587916244e-16
388,R-HSA-76005,1.163006943840598e-16
438,R-HSA-112382,1.0201889147285737e-16
847,R-HSA-162588,8.310637177641451e-17
819,R-HSA-9696264,2.831633804538337e-17
163,R-HSA-212300,2.5902559062707496e-17
356,R-HSA-1474290,2.415510101815732e-17
211,R-HSA-382556,2.133394871735925e-17
389,R-HSA-5339562,1.986244956920054e-17
194,R-HSA-2467813,1.0697236962498165e-17
51,R-HSA-76009,8.832663950405866e-18
173,R-HSA-453279,6.482233168572794e-18
198,R-HSA-5663220,4.714804010902896e-18
794,R-HSA-9646399,2.5328177949959526e-18
218,R-HSA-1296065,1.6671319758841999e-18
390,R-HSA-187577,1.3405287185944549e-18
787,R-HSA-5419276,2.0048884769377503e-19
339,R-HSA-375276,1.888420362871131e-19
278,R-HSA-6804756,1.4380316521853884e-19
52,R-HSA-8939211,9.496997166992628e-20
614,R-HSA-68616,1.9819322713906062e-21
554,R-HSA-2514856,1.703958276650606e-21
65,R-HSA-373076,2.417515239036097e-22
785,R-HSA-5368287,1.8480368344228479e-22
518,R-HSA-72689,1.5579138051482312e-22
522,R-HSA-72737,2.4605840055125776e-23
14,R-HSA-112314,4.221513308733516e-24
224,R-HSA-1428517,1.3662794336458326e-25
657,R-HSA-168142,0.0
658,R-HSA-168176,0.0
924,R-HSA-5654726,0.0
923,R-HSA-5654733,0.0
735,R-HSA-196807,0.0
921,R-HSA-3928663,0.0
659,R-HSA-168179,0.0
778,R-HSA-5358346,0.0
836,R-HSA-913709,0.0
913,R-HSA-75815,0.0
669,R-HSA-1482839,0.0
668,R-HSA-975871,0.0
914,R-HSA-196071,0.0
667,R-HSA-975155,0.0
835,R-HSA-1638074,0.0
781,R-HSA-901032,0.0
834,R-HSA-6809371,0.0
664,R-HSA-446652,0.0
917,R-HSA-8979227,0.0
656,R-HSA-168138,0.0
833,R-HSA-6805567,0.0
783,R-HSA-5689896,0.0
661,R-HSA-168188,0.0
832,R-HSA-432722,0.0
662,R-HSA-181438,0.0
793,R-HSA-9615710,0.0
831,R-HSA-199992,0.0
655,R-HSA-166058,0.0
635,R-HSA-1643713,0.0
943,R-HSA-350562,0.0
634,R-HSA-1250196,0.0
803,R-HSA-8941326,0.0
823,R-HSA-400685,0.0
632,R-HSA-8939902,0.0
805,R-HSA-5607761,0.0
631,R-HSA-8854518,0.0
947,R-HSA-9604323,0.0
630,R-HSA-380320,0.0
948,R-HSA-425393,0.0
949,R-HSA-425410,0.0
628,R-HSA-380284,0.0
806,R-HSA-167238,0.0
820,R-HSA-9696270,0.0
951,R-HSA-9609523,0.0
624,R-HSA-5693565,0.0
623,R-HSA-9610379,0.0
818,R-HSA-425366,0.0
621,R-HSA-9609646,0.0
815,R-HSA-76071,0.0
636,R-HSA-190236,0.0
637,R-HSA-2172127,0.0
638,R-HSA-2424491,0.0
933,R-HSA-392154,0.0
653,R-HSA-9656223,0.0
652,R-HSA-9006115,0.0
929,R-HSA-157858,0.0
791,R-HSA-5205685,0.0
650,R-HSA-6802948,0.0
829,R-HSA-9008059,0.0
673,R-HSA-1169408,0.0
647,R-HSA-5655253,0.0
646,R-HSA-5654743,0.0
934,R-HSA-1660499,0.0
802,R-HSA-174178,0.0
644,R-HSA-5654738,0.0
797,R-HSA-203927,0.0
642,R-HSA-5654716,0.0
935,R-HSA-1483249,0.0
938,R-HSA-3295583,0.0
939,R-HSA-5627117,0.0
799,R-HSA-4090294,0.0
639,R-HSA-5654687,0.0
800,R-HSA-114508,0.0
838,R-HSA-9694548,0.0
681,R-HSA-450294,0.0
674,R-HSA-1266695,0.0
714,R-HSA-167200,0.0
719,R-HSA-73779,0.0
874,R-HSA-69052,0.0
748,R-HSA-168276,0.0
814,R-HSA-73980,0.0
717,R-HSA-72086,0.0
716,R-HSA-69273,0.0
715,R-HSA-167246,0.0
750,R-HSA-168333,0.0
751,R-HSA-170822,0.0
884,R-HSA-180534,0.0
852,R-HSA-5663213,0.0
754,R-HSA-180746,0.0
755,R-HSA-180910,0.0
888,R-HSA-9762114,0.0
712,R-HSA-167169,0.0
711,R-HSA-167162,0.0
890,R-HSA-111465,0.0
710,R-HSA-167161,0.0
709,R-HSA-167160,0.0
707,R-HSA-167152,0.0
720,R-HSA-73863,0.0
721,R-HSA-75953,0.0
745,R-HSA-165054,0.0
873,R-HSA-69017,0.0
861,R-HSA-8956321,0.0
733,R-HSA-1638091,0.0
732,R-HSA-428157,0.0
736,R-HSA-611105,0.0
859,R-HSA-9609736,0.0
862,R-HSA-351202,0.0
738,R-HSA-389661,0.0
739,R-HSA-77289,0.0
728,R-HSA-9022692,0.0
740,R-HSA-3299685,0.0
863,R-HSA-1234176,0.0
726,R-HSA-8853884,0.0
865,R-HSA-211945,0.0
741,R-HSA-159227,0.0
867,R-HSA-193368,0.0
742,R-HSA-159230,0.0
725,R-HSA-380972,0.0
870,R-HSA-8982491,0.0
744,R-HSA-159234,0.0
756,R-HSA-2980766,0.0
758,R-HSA-4085377,0.0
777,R-HSA-532668,0.0
771,R-HSA-6782315,0.0
843,R-HSA-936440,0.0
908,R-HSA-8948216,0.0
689,R-HSA-9700206,0.0
688,R-HSA-975634,0.0
687,R-HSA-6806667,0.0
769,R-HSA-9619665,0.0
842,R-HSA-1483191,0.0
770,R-HSA-5223345,0.0
684,R-HSA-8863678,0.0
683,R-HSA-8862803,0.0
891,R-HSA-418990,0.0
910,R-HSA-1236974,0.0
840,R-HSA-9772573,0.0
680,R-HSA-450282,0.0
679,R-HSA-448424,0.0
839,R-HSA-9694635,0.0
775,R-HSA-169911,0.0
776,R-HSA-1660661,0.0
677,R-HSA-9020591,0.0
676,R-HSA-6783783,0.0
904,R-HSA-5620924,0.0
691,R-HSA-9752946,0.0
767,R-HSA-9692916,0.0
766,R-HSA-933542,0.0
706,R-HSA-162599,0.0
705,R-HSA-162587,0.0
704,R-HSA-113418,0.0
703,R-HSA-9664424,0.0
850,R-HSA-4086400,0.0
760,R-HSA-5619102,0.0
761,R-HSA-5619107,0.0
700,R-HSA-168643,0.0
896,R-HSA-525793,0.0
849,R-HSA-2672351,0.0
848,R-HSA-917729,0.0
699,R-HSA-8941858,0.0
764,R-HSA-5260271,0.0
899,R-HSA-389958,0.0
845,R-HSA-5357956,0.0
900,R-HSA-69601,0.0
695,R-HSA-450531,0.0
902,R-HSA-69613,0.0
903,R-HSA-68949,0.0
786,R-HSA-5389840,0.0
0,R-HSA-1169410,0.0
618,R-HSA-73772,0.0
197,R-HSA-2995410,0.0
200,R-HSA-68882,0.0
201,R-HSA-68886,0.0
203,R-HSA-69620,0.0
204,R-HSA-9615933,0.0
206,R-HSA-3214815,0.0
209,R-HSA-5250941,0.0
210,R-HSA-3214842,0.0
212,R-HSA-5619084,0.0
214,R-HSA-5683826,0.0
215,R-HSA-189445,0.0
216,R-HSA-9749641,0.0
217,R-HSA-9753281,0.0
219,R-HSA-1296071,0.0
220,R-HSA-397014,0.0
221,R-HSA-5576891,0.0
226,R-HSA-163200,0.0
231,R-HSA-917937,0.0
199,R-HSA-68877,0.0
196,R-HSA-2555396,0.0
235,R-HSA-9711097,0.0
195,R-HSA-2500257,0.0
159,R-HSA-110373,0.0
162,R-HSA-212165,0.0
164,R-HSA-3214841,0.0
165,R-HSA-3247509,0.0
166,R-HSA-4839726,0.0
168,R-HSA-109606,0.0
172,R-HSA-199418,0.0
175,R-HSA-5628897,0.0
176,R-HSA-6804758,0.0
177,R-HSA-6807070,0.0
180,R-HSA-69242,0.0
181,R-HSA-69656,0.0
184,R-HSA-8878166,0.0
185,R-HSA-8948751,0.0
187,R-HSA-9711123,0.0
192,R-HSA-141424,0.0
193,R-HSA-141444,0.0
233,R-HSA-983712,0.0
236,R-HSA-381038,0.0
153,R-HSA-6811440,0.0
275,R-HSA-5693579,0.0
280,R-HSA-69481,0.0
284,R-HSA-9701190,0.0
285,R-HSA-9701192,0.0
286,R-HSA-9701193,0.0
288,R-HSA-9704646,0.0
289,R-HSA-9709570,0.0
293,R-HSA-4551638,0.0
294,R-HSA-4570464,0.0
296,R-HSA-8939243,0.0
297,R-HSA-8943724,0.0
298,R-HSA-8953750,0.0
299,R-HSA-170834,0.0
300,R-HSA-2173788,0.0
302,R-HSA-9006936,0.0
303,R-HSA-6790901,0.0
304,R-HSA-6791226,0.0
306,R-HSA-8868773,0.0
279,R-HSA-69473,0.0
273,R-HSA-5693567,0.0
238,R-HSA-381119,0.0
270,R-HSA-5693537,0.0
242,R-HSA-1912422,0.0
243,R-HSA-418346,0.0
244,R-HSA-418360,0.0
245,R-HSA-3371453,0.0
246,R-HSA-3371556,0.0
248,R-HSA-186797,0.0
253,R-HSA-72203,0.0
254,R-HSA-1168372,0.0
255,R-HSA-1169091,0.0
256,R-HSA-8852135,0.0
260,R-HSA-193704,0.0
261,R-HSA-204998,0.0
264,R-HSA-2990846,0.0
266,R-HSA-3108232,0.0
267,R-HSA-5685938,0.0
268,R-HSA-5685942,0.0
269,R-HSA-5693532,0.0
156,R-HSA-1852241,0.0
151,R-HSA-9013148,0.0
616,R-HSA-68875,0.0
40,R-HSA-5607764,0.0
43,R-HSA-5633007,0.0
44,R-HSA-5663202,0.0
46,R-HSA-6804757,0.0
47,R-HSA-6806003,0.0
